trial,stimulus,rating,participant
44,8,4,2
45,4,0,2
46,9,0,2
47,16,2,2
48,22,4,2
49,27,3,2
50,26,2,2
51,12,2,2
52,6,4,2
53,14,0,2
54,10,5,2
55,20,5,2
56,25,3,2
57,28,0,2
58,3,4,2
59,17,2,2
60,29,3,2
61,21,3,2
62,2,0,2
63,28,0,2
64,12,0,2
65,10,0,2
66,27,3,2
67,16,2,2
68,9,2,2
69,25,0,2
70,8,1,2
71,15,1,2
72,11,4,2
73,20,4,2
74,26,2,2
75,17,2,2
76,14,2,2
77,19,3,2
78,30,0,2
79,6,2,2
80,23,2,2
81,4,2,2
82,22,2,2
83,3,1,2
84,18,2,2
85,7,0,2
86,5,0,2
87,29,0,2
88,24,0,2
89,1,2,2
90,13,2,2
<end data>,,,
<start header>,,,
Wed Sep  2 16:28:53 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
2,,,
<end header>,,,
<start data>,,,
1,4,0,2
2,1,2,2
3,18,2,2
4,10,1,2
5,21,0,2
6,16,0,2
7,8,0,2
8,26,2,2
9,27,0,2
10,15,3,2
11,30,5,2
12,13,2,2
13,2,2,2
14,14,6,2
15,23,2,2
16,29,6,2
17,25,2,2
18,20,6,2
19,9,2,2
20,19,5,2
21,11,1,2
22,3,1,2
23,12,1,2
24,24,2,2
25,22,5,2
26,17,5,2
27,28,5,2
28,7,2,2
29,6,2,2
30,5,0,2
31,23,5,2
32,30,6,2
33,7,2,2
34,15,0,2
35,6,4,2
36,25,2,2
37,20,6,2
38,22,3,2
39,4,2,2
40,5,4,2
41,17,3,2
42,11,3,2
43,28,5,2
44,8,0,2
45,19,5,2
46,29,5,2
47,24,2,2
48,10,5,2
49,13,2,2
50,12,2,2
51,14,5,2
52,16,2,2
53,3,2,2
54,1,2,2
55,9,6,2
56,18,6,2
57,26,6,2
58,21,5,2
59,27,5,2
60,2,0,2
61,6,5,2
62,9,5,2
63,3,2,2
64,7,4,2
65,11,4,2
66,28,0,2
67,17,0,2
68,10,5,2
69,30,5,2
70,2,3,2
71,14,4,2
72,13,3,2
73,22,0,2
74,4,2,2
75,1,2,2
76,29,5,2
77,25,4,2
78,15,2,2
79,21,2,2
80,19,5,2
81,5,0,2
82,23,2,2
83,20,6,2
84,27,2,2
85,26,0,2
86,12,0,2
87,18,5,2
88,8,6,2
89,16,5,2
90,24,0,2
<end data>,,,
<start header>,,,
Wed Sep  9 13:12:44 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
3,,,
<end header>,,,
<start data>,,,
1,12,0,practice
2,23,2,practice
3,7,3,practice
4,19,0,practice
5,27,3,practice
6,16,0,practice
7,3,0,practice
8,8,0,practice
9,29,0,practice
10,9,4,practice
11,30,5,practice
12,21,2,practice
13,20,5,practice
14,5,1,practice
15,4,1,practice
16,2,1,practice
17,15,0,practice
18,24,1,practice
19,26,1,practice
20,28,0,practice
21,22,0,practice
22,10,5,practice
23,14,3,practice
24,11,2,practice
25,18,5,practice
26,1,0,practice
27,13,2,practice
28,17,0,practice
29,25,2,practice
30,6,1,practice
31,26,3,practice
32,17,2,practice
33,16,0,practice
34,24,0,practice
35,23,2,practice
36,9,5,practice
37,30,6,practice
38,19,6,practice
39,22,3,practice
40,15,2,practice
41,25,0,practice
42,27,0,practice
43,4,2,practice
44,8,0,practice
45,2,2,practice
46,29,5,practice
47,21,0,practice
48,28,0,practice
49,18,4,practice
50,12,2,practice
51,10,6,practice
52,7,0,practice
53,20,6,practice
54,13,0,practice
55,14,3,practice
56,11,2,practice
57,6,0,practice
58,1,1,practice
59,3,0,practice
60,5,1,practice
<end data>,,,
<start header>,,,
Wed Sep  9 13:17:24 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
3,,,
<end header>,,,
<start data>,,,
1,26,5,3
2,8,4,3
3,25,3,3
4,17,0,3
5,2,0,3
6,21,1,3
7,12,1,3
8,30,6,3
9,1,2,3
10,24,2,3
11,14,1,3
12,16,2,3
13,20,6,3
14,5,3,3
15,10,6,3
16,22,3,3
17,28,5,3
18,4,4,3
19,15,2,3
20,11,1,3
21,29,6,3
22,18,5,3
23,6,0,3
24,13,2,3
25,7,1,3
26,19,6,3
27,27,4,3
28,23,0,3
29,9,5,3
30,3,0,3
31,7,0,3
32,11,2,3
33,27,6,3
34,26,5,3
35,2,1,3
36,19,6,3
37,21,1,3
38,8,6,3
39,10,6,3
40,15,3,3
41,22,2,3
42,12,0,3
43,17,5,3
44,16,3,3
45,9,6,3
46,13,2,3
47,1,2,3
48,20,6,3
49,28,5,3
50,30,6,3
51,25,3,3
52,23,1,3
53,24,1,3
54,29,6,3
55,3,2,3
56,4,1,3
57,18,6,3
58,6,0,3
59,14,1,3
60,5,1,3
61,11,2,3
62,10,6,3
63,26,5,3
64,30,6,3
65,7,4,3
66,8,3,3
67,4,1,3
68,25,5,3
69,23,3,3
70,5,1,3
71,21,0,3
72,2,1,3
73,14,3,3
74,27,5,3
75,19,6,3
76,18,6,3
77,24,4,3
78,16,2,3
79,28,5,3
80,20,6,3
81,17,4,3
82,12,3,3
83,6,0,3
84,29,5,3
85,22,2,3
86,13,1,3
87,3,1,3
88,1,1,3
89,9,6,3
90,15,4,3
<end data>,,,
<start header>,,,
Wed Sep  9 13:22:15 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
3,,,
<end header>,,,
<start data>,,,
1,10,6,3
2,4,2,3
3,6,4,3
4,30,6,3
5,26,3,3
6,16,2,3
7,12,1,3
8,24,1,3
9,17,3,3
10,1,1,3
11,5,1,3
12,3,0,3
13,14,0,3
14,11,1,3
15,19,6,3
16,7,3,3
17,2,1,3
18,18,6,3
19,27,5,3
20,20,6,3
21,15,2,3
22,25,2,3
23,28,6,3
24,21,2,3
25,8,6,3
26,9,5,3
27,13,1,3
28,29,6,3
29,23,2,3
30,22,2,3
31,15,2,3
32,10,6,3
33,22,2,3
34,29,6,3
35,5,3,3
36,11,1,3
37,30,6,3
38,13,0,3
39,16,4,3
40,6,4,3
41,9,6,3
42,4,2,3
43,7,1,3
44,18,1,3
45,17,2,3
46,27,5,3
47,23,3,3
48,2,2,3
49,14,1,3
50,1,1,3
51,26,5,3
52,25,5,3
53,20,6,3
54,8,6,3
55,19,6,3
56,24,4,3
57,12,1,3
58,28,6,3
59,3,1,3
60,21,1,3
61,13,2,3
62,14,1,3
63,10,6,3
64,29,6,3
65,2,1,3
66,18,6,3
67,19,6,3
68,11,1,3
69,1,1,3
70,17,6,3
71,7,6,3
72,21,2,3
73,8,6,3
74,24,0,3
75,9,5,3
76,6,5,3
77,23,2,3
78,30,6,3
79,22,2,3
80,16,5,3
81,12,2,3
82,27,6,3
83,26,5,3
84,25,0,3
85,3,2,3
86,15,1,3
87,5,5,3
88,28,6,3
89,20,6,3
90,4,2,3
<end data>,,,
<start header>,,,
Wed Sep  9 13:27:03 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
3,,,
<end header>,,,
<start data>,,,
1,9,5,3
2,16,2,3
3,4,1,3
4,21,1,3
5,3,1,3
6,30,6,3
7,2,2,3
8,28,6,3
9,29,6,3
10,17,4,3
11,23,2,3
12,26,5,3
13,27,5,3
14,5,2,3
15,24,0,3
16,18,6,3
17,12,1,3
18,8,5,3
19,20,6,3
20,19,6,3
21,14,2,3
22,1,1,3
23,13,1,3
24,11,1,3
25,15,1,3
26,25,2,3
27,6,4,3
28,10,6,3
29,7,5,3
30,22,2,3
31,15,1,3
32,1,1,3
33,28,6,3
34,30,6,3
35,17,2,3
36,29,6,3
37,19,6,3
38,10,6,3
39,24,1,3
40,2,1,3
41,18,6,3
42,4,1,3
43,21,0,3
44,8,6,3
45,22,2,3
46,25,2,3
47,23,2,3
48,26,5,3
49,14,0,3
50,6,0,3
51,13,1,3
52,7,0,3
53,3,1,3
54,11,1,3
55,9,0,3
56,20,6,3
57,12,1,3
58,5,1,3
59,16,0,3
60,27,4,3
61,16,2,3
62,11,1,3
63,25,1,3
64,21,1,3
65,26,4,3
66,20,6,3
67,28,6,3
68,5,2,3
69,19,6,3
70,30,6,3
71,29,6,3
72,18,6,3
73,22,2,3
74,7,5,3
75,10,6,3
76,3,0,3
77,4,1,3
78,15,2,3
79,6,1,3
80,9,6,3
81,24,1,3
82,17,0,3
83,14,2,3
84,2,1,3
85,23,1,3
86,27,5,3
87,8,6,3
88,13,1,3
89,12,1,3
90,1,1,3
<end data>,,,
<start header>,,,
Wed Sep  9 13:31:45 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
3,,,
<end header>,,,
<start data>,,,
1,4,1,3
2,27,5,3
3,2,1,3
4,13,1,3
5,7,0,3
6,15,1,3
7,24,2,3
8,22,1,3
9,28,6,3
10,26,5,3
11,11,1,3
12,18,6,3
13,3,2,3
14,25,1,3
15,19,6,3
16,16,0,3
17,30,6,3
18,12,1,3
19,29,6,3
20,21,1,3
21,23,1,3
22,20,6,3
23,1,1,3
24,6,2,3
25,17,5,3
26,5,0,3
27,9,6,3
28,14,1,3
29,8,6,3
30,10,6,3
31,14,0,3
32,13,1,3
33,15,1,3
34,3,0,3
35,1,0,3
36,4,1,3
37,10,6,3
38,9,6,3
39,5,2,3
40,29,6,3
41,22,4,3
42,26,0,3
43,23,2,3
44,8,6,3
45,27,6,3
46,24,0,3
47,12,0,3
48,30,6,3
49,25,5,3
50,21,2,3
51,19,6,3
52,18,6,3
53,2,1,3
54,6,0,3
55,7,5,3
56,17,6,3
57,20,6,3
58,28,6,3
59,11,2,3
60,16,5,3
61,17,6,3
62,3,0,3
63,25,0,3
64,27,6,3
65,16,6,3
66,9,6,3
67,22,2,3
68,13,1,3
69,12,1,3
70,10,6,3
71,23,1,3
72,24,1,3
73,2,1,3
74,19,6,3
75,8,6,3
76,20,6,3
77,1,1,3
78,7,5,3
79,18,6,3
80,11,1,3
81,29,6,3
82,26,5,3
83,14,1,3
84,4,1,3
85,30,6,3
86,15,0,3
87,6,1,3
88,28,6,3
89,5,2,3
90,21,1,3
<end data>,,,
<start header>,,,
Wed Sep  9 14:06:20 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,
1,11,0,practice
2,15,2,practice
3,4,0,practice
4,6,3,practice
5,18,2,practice
6,21,3,practice
7,23,0,practice
8,8,4,practice
9,20,5,practice
10,30,5,practice
11,22,3,practice
12,17,3,practice
13,14,2,practice
14,28,3,practice
15,10,0,practice
16,27,3,practice
17,5,2,practice
18,26,2,practice
19,12,1,practice
20,24,2,practice
21,1,2,practice
22,16,3,practice
23,29,4,practice
24,13,3,practice
25,19,3,practice
26,25,2,practice
27,9,4,practice
28,3,2,practice
29,2,1,practice
30,7,2,practice
31,3,1,practice
32,25,2,practice
33,18,3,practice
34,15,2,practice
35,4,2,practice
36,22,2,practice
37,14,2,practice
38,19,5,practice
39,5,3,practice
40,12,2,practice
41,7,3,practice
42,6,0,practice
43,1,1,practice
44,28,5,practice
45,20,6,practice
46,30,6,practice
47,16,3,practice
48,23,1,practice
49,24,1,practice
50,13,1,practice
51,9,5,practice
52,10,6,practice
53,2,1,practice
54,27,3,practice
55,21,1,practice
56,17,5,practice
57,11,2,practice
58,8,4,practice
59,26,2,practice
60,29,6,practice
<end data>,,,
<start header>,,,
Wed Sep  9 14:10:03 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,
1,14,2,4
2,10,6,4
3,26,0,4
4,18,4,4
5,24,0,4
6,11,1,4
7,20,6,4
8,6,2,4
9,4,2,4
10,13,1,4
11,17,4,4
12,1,1,4
13,9,6,4
14,27,3,4
15,5,0,4
16,16,2,4
17,3,2,4
18,25,2,4
19,2,1,4
20,29,6,4
21,22,1,4
22,28,5,4
23,8,4,4
24,7,3,4
25,21,2,4
26,23,2,4
27,30,6,4
28,19,5,4
29,12,2,4
30,15,3,4
31,22,2,4
32,27,4,4
33,16,2,4
34,23,1,4
35,19,6,4
36,28,4,4
37,8,4,4
38,13,2,4
39,9,4,4
40,12,1,4
41,24,2,4
42,11,1,4
43,2,1,4
44,21,1,4
45,25,3,4
46,29,5,4
47,14,2,4
48,17,3,4
49,18,4,4
50,4,2,4
51,1,1,4
52,10,6,4
53,6,2,4
54,3,1,4
55,5,0,4
56,20,6,4
57,30,6,4
58,26,3,4
59,7,0,4
60,15,3,4
61,18,3,4
62,7,2,4
63,20,6,4
64,23,2,4
65,17,3,4
66,2,1,4
67,22,2,4
68,3,1,4
69,27,6,4
70,1,2,4
71,12,0,4
72,24,3,4
73,30,6,4
74,21,2,4
75,10,6,4
76,25,3,4
77,15,2,4
78,19,5,4
79,5,2,4
80,14,2,4
81,6,2,4
82,26,4,4
83,11,2,4
84,28,5,4
85,8,3,4
86,13,2,4
87,9,5,4
88,29,5,4
89,4,2,4
90,16,2,4
<end data>,,,
<start header>,,,
Wed Sep  9 14:14:31 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,
1,29,5,4
2,27,5,4
3,21,2,4
4,10,6,4
5,14,2,4
6,11,1,4
7,19,5,4
8,18,5,4
9,3,2,4
10,1,1,4
11,16,2,4
12,15,2,4
13,8,3,4
14,9,4,4
15,24,2,4
16,4,2,4
17,12,2,4
18,13,2,4
19,20,6,4
20,23,2,4
21,30,5,4
22,7,3,4
23,25,3,4
24,17,3,4
25,26,2,4
26,28,5,4
27,2,2,4
28,6,2,4
29,22,2,4
30,5,2,4
31,19,5,4
32,25,3,4
33,4,3,4
34,16,3,4
35,5,2,4
36,21,2,4
37,3,0,4
38,12,2,4
39,23,2,4
40,2,2,4
41,11,1,4
42,24,1,4
43,6,2,4
44,22,2,4
45,14,3,4
46,8,4,4
47,20,6,4
48,13,3,4
49,29,5,4
50,10,5,4
51,17,4,4
52,7,0,4
53,9,4,4
54,1,3,4
55,27,0,4
56,26,4,4
57,28,5,4
58,18,5,4
59,15,2,4
60,30,6,4
61,16,0,4
62,5,2,4
63,4,2,4
64,27,4,4
65,25,3,4
66,13,2,4
67,19,5,4
68,11,1,4
69,1,1,4
70,24,2,4
71,18,5,4
72,9,5,4
73,21,2,4
74,7,3,4
75,8,4,4
76,20,5,4
77,10,6,4
78,2,1,4
79,29,6,4
80,14,3,4
81,30,6,4
82,3,3,4
83,17,5,4
84,12,2,4
85,23,2,4
86,15,0,4
87,28,5,4
88,6,4,4
89,22,1,4
90,26,2,4
<end data>,,,
<start header>,,,
Wed Sep  9 14:18:45 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,
1,15,3,4
2,6,2,4
3,29,5,4
4,13,2,4
5,4,2,4
6,25,2,4
7,28,5,4
8,8,2,4
9,3,1,4
10,17,4,4
11,11,1,4
12,20,6,4
13,24,2,4
14,5,2,4
15,14,2,4
16,12,2,4
17,18,5,4
18,16,3,4
19,22,2,4
20,23,2,4
21,21,2,4
22,7,3,4
23,9,5,4
24,26,3,4
25,30,6,4
26,27,5,4
27,19,6,4
28,2,1,4
29,10,6,4
30,1,2,4
31,22,1,4
32,7,4,4
33,1,2,4
34,27,6,4
35,26,5,4
36,5,1,4
37,4,1,4
38,8,3,4
39,14,2,4
40,2,1,4
41,29,6,4
42,16,4,4
43,12,1,4
44,21,1,4
45,20,6,4
46,30,6,4
47,11,2,4
48,13,1,4
49,6,2,4
50,23,1,4
51,25,2,4
52,10,6,4
53,18,4,4
54,24,2,4
55,15,2,4
56,19,5,4
57,3,2,4
58,28,5,4
59,9,5,4
60,17,4,4
61,4,2,4
62,9,4,4
63,14,0,4
64,22,1,4
65,6,2,4
66,27,4,4
67,7,3,4
68,16,3,4
69,18,4,4
70,30,6,4
71,23,2,4
72,2,1,4
73,19,5,4
74,24,3,4
75,10,5,4
76,28,6,4
77,20,6,4
78,29,6,4
79,3,1,4
80,26,5,4
81,8,4,4
82,21,1,4
83,25,1,4
84,15,1,4
85,1,1,4
86,11,1,4
87,17,2,4
88,5,1,4
89,13,2,4
90,12,1,4
<end data>,,,
<start header>,,,
Wed Sep  9 14:23:04 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
4,,,
<end header>,,,
<start data>,,,
1,28,6,4
2,30,6,4
3,18,6,4
4,9,6,4
5,17,3,4
6,22,1,4
7,29,5,4
8,23,1,4
9,1,1,4
10,6,2,4
11,7,3,4
12,25,2,4
13,16,2,4
14,4,1,4
15,2,1,4
16,19,6,4
17,13,3,4
18,26,3,4
19,11,0,4
20,20,6,4
21,24,2,4
22,10,5,4
23,14,0,4
24,8,4,4
25,15,0,4
26,3,2,4
27,21,2,4
28,5,1,4
29,12,2,4
30,27,5,4
31,19,5,4
32,16,3,4
33,21,2,4
34,15,2,4
35,25,2,4
36,2,1,4
37,23,2,4
38,9,5,4
39,29,6,4
40,1,0,4
41,26,0,4
42,12,2,4
43,22,2,4
44,20,6,4
45,5,2,4
46,13,6,4
47,11,1,4
48,4,1,4
49,10,5,4
50,8,4,4
51,28,4,4
52,27,4,4
53,18,4,4
54,6,3,4
55,14,2,4
56,3,1,4
57,24,2,4
58,17,3,4
59,30,6,4
60,7,3,4
61,3,1,4
62,12,2,4
63,29,6,4
64,16,5,4
65,11,1,4
66,24,2,4
67,5,1,4
68,8,2,4
69,30,6,4
70,27,5,4
71,9,5,4
72,14,3,4
73,19,5,4
74,7,4,4
75,15,2,4
76,2,1,4
77,10,5,4
78,26,4,4
79,25,3,4
80,21,2,4
81,4,1,4
82,22,2,4
83,17,2,4
84,6,2,4
85,20,6,4
86,28,4,4
87,13,2,4
88,23,0,4
89,18,5,4
90,1,0,4
<end data>,,,
<start header>,,,
Wed Sep  9 15:03:39 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,21,1,practice
2,18,1,practice
3,13,1,practice
4,8,1,practice
5,26,1,practice
6,5,1,practice
7,3,1,practice
8,29,2,practice
9,19,2,practice
10,15,1,practice
11,24,1,practice
12,20,1,practice
13,17,1,practice
14,23,1,practice
15,6,1,practice
16,12,1,practice
17,7,1,practice
18,22,1,practice
19,14,1,practice
20,9,2,practice
21,30,3,practice
22,27,2,practice
23,28,2,practice
24,4,2,practice
25,25,2,practice
26,11,1,practice
27,1,1,practice
28,16,1,practice
29,10,3,practice
30,2,2,practice
31,24,2,practice
32,26,2,practice
33,1,1,practice
34,11,1,practice
35,12,1,practice
36,5,1,practice
37,14,1,practice
38,15,1,practice
39,2,1,practice
40,8,1,practice
41,19,2,practice
42,29,3,practice
43,30,3,practice
44,4,1,practice
45,25,1,practice
46,20,2,practice
47,16,2,practice
48,10,3,practice
49,21,3,practice
50,9,3,practice
51,13,2,practice
52,27,2,practice
53,7,2,practice
54,6,2,practice
55,17,2,practice
56,23,2,practice
57,3,2,practice
58,18,1,practice
59,22,1,practice
60,28,2,practice
<end data>,,,
<start header>,,,
Wed Sep  9 15:06:48 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,1,2,5
2,19,3,5
3,7,2,5
4,4,2,5
5,20,4,5
6,11,2,5
7,23,1,5
8,2,1,5
9,24,2,5
10,6,1,5
11,18,3,5
12,17,2,5
13,25,1,5
14,15,2,5
15,3,1,5
16,14,1,5
17,30,4,5
18,26,3,5
19,22,1,5
20,10,3,5
21,13,2,5
22,28,3,5
23,8,2,5
24,16,2,5
25,27,2,5
26,21,1,5
27,5,1,5
28,12,1,5
29,9,1,5
30,29,5,5
31,27,4,5
32,26,3,5
33,3,3,5
34,20,5,5
35,23,3,5
36,21,2,5
37,30,4,5
38,16,3,5
39,14,2,5
40,15,2,5
41,10,5,5
42,7,3,5
43,5,2,5
44,6,1,5
45,17,1,5
46,24,1,5
47,9,5,5
48,1,2,5
49,22,1,5
50,2,2,5
51,12,1,5
52,19,4,5
53,4,3,5
54,11,2,5
55,13,1,5
56,18,4,5
57,28,4,5
58,29,4,5
59,8,5,5
60,25,4,5
61,16,5,5
62,3,5,5
63,26,6,5
64,2,4,5
65,29,5,5
66,21,0,5
67,5,4,5
68,20,6,5
69,30,6,5
70,6,5,5
71,17,4,5
72,27,3,5
73,4,2,5
74,23,1,5
75,25,6,5
76,14,4,5
77,8,3,5
78,13,4,5
79,28,5,5
80,22,4,5
81,1,3,5
82,24,3,5
83,18,4,5
84,10,5,5
85,19,6,5
86,9,6,5
87,7,6,5
88,12,4,5
89,15,3,5
90,11,4,5
<end data>,,,
<start header>,,,
Wed Sep  9 15:10:58 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,24,4,5
2,8,4,5
3,29,6,5
4,12,5,5
5,13,4,5
6,17,5,5
7,25,4,5
8,15,3,5
9,7,2,5
10,18,2,5
11,27,1,5
12,14,0,5
13,28,5,5
14,30,6,5
15,23,4,5
16,2,3,5
17,3,3,5
18,16,3,5
19,10,5,5
20,19,5,5
21,20,6,5
22,9,6,5
23,4,4,5
24,22,3,5
25,6,4,5
26,1,3,5
27,5,3,5
28,26,4,5
29,11,4,5
30,21,3,5
31,10,4,5
32,29,5,5
33,23,0,5
34,14,3,5
35,21,4,5
36,25,4,5
37,19,5,5
38,12,6,5
39,13,3,5
40,3,2,5
41,16,1,5
42,2,1,5
43,18,1,5
44,9,1,5
45,7,1,5
46,8,1,5
47,5,1,5
48,22,0,5
49,11,2,5
50,27,3,5
51,26,4,5
52,4,4,5
53,28,5,5
54,24,5,5
55,30,6,5
56,15,5,5
57,1,3,5
58,6,2,5
59,17,1,5
60,20,6,5
61,26,4,5
62,1,1,5
63,7,2,5
64,30,6,5
65,21,4,5
66,29,6,5
67,15,1,5
68,4,3,5
69,16,5,5
70,3,3,5
71,14,2,5
72,19,5,5
73,25,5,5
74,17,6,5
75,6,3,5
76,23,2,5
77,13,2,5
78,10,6,5
79,24,5,5
80,28,4,5
81,5,3,5
82,11,2,5
83,18,4,5
84,12,3,5
85,20,6,5
86,27,5,5
87,2,3,5
88,9,6,5
89,8,5,5
90,22,4,5
<end data>,,,
<start header>,,,
Wed Sep  9 15:15:09 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,28,4,5
2,26,5,5
3,13,4,5
4,15,3,5
5,19,4,5
6,30,5,5
7,8,5,5
8,10,6,5
9,12,3,5
10,17,3,5
11,21,4,5
12,29,6,5
13,27,2,5
14,3,0,5
15,1,3,5
16,7,2,5
17,16,3,5
18,14,3,5
19,4,3,5
20,9,4,5
21,18,4,5
22,6,4,5
23,20,5,5
24,11,6,5
25,2,5,5
26,5,2,5
27,23,1,5
28,25,1,5
29,22,2,5
30,24,2,5
31,6,2,5
32,29,6,5
33,22,5,5
34,19,6,5
35,2,3,5
36,1,2,5
37,12,2,5
38,20,6,5
39,15,2,5
40,23,2,5
41,7,4,5
42,17,5,5
43,10,6,5
44,25,6,5
45,21,5,5
46,30,6,5
47,9,6,5
48,5,5,5
49,8,6,5
50,18,5,5
51,4,5,5
52,27,4,5
53,3,4,5
54,16,4,5
55,28,4,5
56,14,3,5
57,24,4,5
58,26,3,5
59,13,2,5
60,11,3,5
61,5,4,5
62,29,5,5
63,2,4,5
64,1,3,5
65,25,4,5
66,27,5,5
67,3,6,5
68,30,6,5
69,9,5,5
70,28,4,5
71,12,4,5
72,26,6,5
73,21,4,5
74,24,5,5
75,16,4,5
76,4,3,5
77,13,2,5
78,17,4,5
79,15,4,5
80,14,4,5
81,7,4,5
82,19,4,5
83,20,6,5
84,23,5,5
85,11,4,5
86,18,6,5
87,10,6,5
88,8,5,5
89,6,4,5
90,22,3,5
<end data>,,,
<start header>,,,
Wed Sep  9 15:19:12 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
90,,,
none,,,
2,,,
button,,,
1 2 3 4 5 6,,,
5,,,
<end header>,,,
<start data>,,,
1,19,5,5
2,18,5,5
3,9,6,5
4,21,3,5
5,23,2,5
6,24,1,5
7,16,2,5
8,8,3,5
9,22,3,5
10,25,3,5
11,5,4,5
12,12,3,5
13,3,4,5
14,28,4,5
15,13,3,5
16,10,4,5
17,11,3,5
18,4,4,5
19,26,5,5
20,1,3,5
21,2,3,5
22,14,3,5
23,17,2,5
24,30,6,5
25,29,5,5
26,6,3,5
27,7,3,5
28,15,4,5
29,27,4,5
30,20,6,5
31,19,5,5
32,9,6,5
33,18,6,5
34,27,5,5
35,23,4,5
36,25,3,5
37,20,5,5
38,17,5,5
39,30,6,5
40,10,6,5
41,2,3,5
42,7,4,5
43,6,5,5
44,13,3,5
45,21,4,5
46,8,5,5
47,26,6,5
48,1,3,5
49,12,3,5
50,14,4,5
51,4,3,5
52,5,4,5
53,24,3,5
54,3,3,5
55,22,2,5
56,29,6,5
57,16,5,5
58,15,4,5
59,11,4,5
60,28,5,5
61,21,4,5
62,12,2,5
63,2,3,5
64,7,3,5
65,29,6,5
66,25,4,5
67,30,5,5
68,18,4,5
69,10,5,5
70,24,2,5
71,3,1,5
72,14,1,5
73,9,4,5
74,23,3,5
75,20,6,5
76,1,2,5
77,5,2,5
78,8,3,5
79,11,1,5
80,4,1,5
81,16,1,5
82,19,4,5
83,28,6,5
84,13,3,5
85,27,0,5
86,15,4,5
87,17,5,5
88,6,4,5
89,22,4,5
90,26,3,5
<end data>,,,
<start header>,,,
Wed Sep  9 16:00:35 1998,,,
RT identification,,,
shkas.ssf,,,
1 30,,,
1 1,,,
60,,,
none,,,
1,,,
button,,,
1 2 3 4 5 6,,,
6,,,
<end header>,,,
<start data>,,,
1,27,1,practice
2,26,1,practice
3,15,1,practice
4,3,1,practice
5,24,1,practice
6,11,1,practice
7,20,5,practice
8,1,1,practice
9,19,5,practice
10,14,2,practice
11,28,2,practice
12,29,5,practice
13,13,2,practice
14,9,5,practice
15,21,1,practice
16,4,1,practice
17,30,6,practice
18,23,1,practice
19,10,4,practice
20,2,1,practice
21,5,1,practice
22,16,1,practice
23,8,4,practice
24,18,2,practice
25,6,1,practice
26,17,4,practice
27,25,2,practice
28,22,1,practice
29,7,4,practice
30,12,1,practice
31,1,1,practice
32,22,1,practice
33,17,5,practice
34,24,1,practice
35,18,5,practice
36,9,6,practice
37,7,2,practice
38,23,1,practice
39,6,1,practice
40,29,5,practice
41,30,6,practice
42,4,1,practice
43,16,1,practice
44,13,1,practice
45,11,1,practice
46,25,1,practice
47,12,1,practice
48,15,1,practice
49,10,5,practice
50,21,1,practice
51,14,1,practice
52,20,5,practice
53,28,5,practice
54,19,5,practice
